"","depto","gestion","mes","dia","hora","estacion","numestac","longitud","latitud","altura","precip","temp","tempmed","tempmax","tempmin","humed","humedmedia","humedmax","humedmin","velmedia","velmax","velmin","dirvient","dirvientmed","dirvientmax","dirvientmin","eto","nubo","presion","presionmed","presionmax","presionmin"
"16715","Pando",2023,1,15,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,72.9,NA,NA,29,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16716","Pando",2023,1,16,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,29,23,NA,99.1,99.1,99.1,FALSE,NA,NA,NA,FALSE,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16717","Pando",2023,1,16,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,11,NA,NA,30.5,21.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16718","Pando",2023,1,17,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,31,23,NA,78.58,99.1,61.9,TRUE,NA,NA,NA,TRUE,3,2,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16719","Pando",2023,1,17,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,7.1,NA,NA,32.3,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16720","Pando",2023,1,18,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,29,24,NA,99.1,99.1,99.1,FALSE,NA,NA,NA,FALSE,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16721","Pando",2023,1,18,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,30.4,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16722","Pando",2023,1,19,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,31,23,NA,82.73,99.1,61.9,TRUE,NA,NA,NA,TRUE,6,6,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16723","Pando",2023,1,19,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,24.5,NA,NA,31.2,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16724","Pando",2023,1,20,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,30,24,NA,93.3,93.3,93.3,TRUE,NA,NA,NA,TRUE,6,6,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16725","Pando",2023,1,20,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,4.8,NA,NA,31.7,22.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16726","Pando",2023,1,21,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,23,23,NA,87.7,87.7,87.7,TRUE,NA,NA,NA,TRUE,16,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16727","Pando",2023,1,21,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,32,21.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16728","Pando",2023,1,22,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,33,25,NA,93.3,93.3,93.3,TRUE,NA,NA,NA,TRUE,16,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16729","Pando",2023,1,22,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,33.8,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16730","Pando",2023,1,23,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,24,24,NA,93.3,93.3,93.3,TRUE,NA,NA,NA,TRUE,14,14,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16731","Pando",2023,1,23,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,33.2,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16732","Pando",2023,1,24,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,35,23,NA,49.5,49.5,49.5,TRUE,NA,NA,NA,TRUE,14,14,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16733","Pando",2023,1,24,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0.7,NA,NA,33,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16734","Pando",2023,1,25,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,25,25,NA,82.7,82.7,82.7,FALSE,NA,NA,NA,FALSE,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16735","Pando",2023,1,25,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,34.1,22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16736","Pando",2023,1,26,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,33,25,NA,87.9,87.9,87.9,TRUE,NA,NA,NA,TRUE,16,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16737","Pando",2023,1,26,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,8.6,NA,NA,33.3,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16738","Pando",2023,1,27,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,33,24,NA,93.3,93.3,93.3,TRUE,NA,NA,NA,FALSE,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16739","Pando",2023,1,27,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,33.5,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16740","Pando",2023,1,28,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,31,25,NA,93.3,93.3,93.3,TRUE,NA,NA,NA,TRUE,15,15,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16741","Pando",2023,1,28,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,32,23.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16742","Pando",2023,1,29,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,29,21,NA,99.1,99.1,99.1,TRUE,NA,NA,NA,TRUE,17,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16743","Pando",2023,1,29,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,4.6,NA,NA,30.2,22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16744","Pando",2023,1,30,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,23,23,NA,93.2,93.2,93.2,FALSE,NA,NA,NA,FALSE,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16745","Pando",2023,1,30,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,49.6,NA,NA,28.4,20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16746","Pando",2023,1,31,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,29,23,NA,93.2,93.2,93.2,TRUE,NA,NA,NA,TRUE,16,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16747","Pando",2023,1,31,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0.7,NA,NA,29.8,20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16748","Pando",2023,2,1,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,28,24,NA,93.3,93.3,93.3,FALSE,NA,NA,NA,FALSE,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16749","Pando",2023,2,1,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,16.5,NA,NA,28.3,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16750","Pando",2023,2,2,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,24,24,NA,93.3,93.3,93.3,FALSE,NA,NA,NA,FALSE,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16751","Pando",2023,2,2,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,3.9,NA,NA,30,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16752","Pando",2023,2,3,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,28.7,23.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16753","Pando",2023,2,4,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,15.7,NA,NA,31.7,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16754","Pando",2023,2,5,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,5.7,NA,NA,30,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16755","Pando",2023,2,6,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,26,24,NA,91.53,93.3,88,TRUE,NA,NA,NA,FALSE,13,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16756","Pando",2023,2,6,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,1.5,NA,NA,29,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16757","Pando",2023,2,7,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,31,23,NA,80.45,93.3,65.8,TRUE,NA,NA,NA,TRUE,16,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16758","Pando",2023,2,7,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,12.6,NA,NA,31.6,21.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16759","Pando",2023,2,8,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,26,23,NA,94.28,99.1,88,TRUE,NA,NA,NA,FALSE,17,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16760","Pando",2023,2,8,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0.9,NA,NA,28.1,23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16761","Pando",2023,2,9,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,31,24,NA,81.69,99.1,65.8,TRUE,NA,NA,NA,FALSE,16,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16762","Pando",2023,2,9,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,9.5,NA,NA,31.9,22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16763","Pando",2023,2,10,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,32,24,NA,78.05,99.1,61.9,TRUE,NA,NA,NA,TRUE,16,12,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16764","Pando",2023,2,10,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,6.1,NA,NA,32.4,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16765","Pando",2023,2,11,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,31,25,NA,77.87,93.3,65.8,TRUE,NA,NA,NA,TRUE,16,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16766","Pando",2023,2,11,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,31.8,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16767","Pando",2023,2,12,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,30,24,NA,85.74,99.1,74,TRUE,NA,NA,NA,TRUE,17,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16768","Pando",2023,2,12,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,11.7,NA,NA,31.4,23.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16769","Pando",2023,2,13,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,25,25,NA,93.3,93.3,93.3,FALSE,NA,NA,NA,FALSE,13,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16770","Pando",2023,2,13,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,3.4,NA,NA,32.6,23.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16771","Pando",2023,2,14,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,24,24,NA,99.1,99.1,99.1,TRUE,NA,NA,NA,TRUE,16,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16772","Pando",2023,2,14,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,13.1,NA,NA,33.4,23.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16773","Pando",2023,2,15,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,33,24,NA,99.1,99.1,99.1,TRUE,NA,NA,NA,TRUE,17,17,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16774","Pando",2023,2,15,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,8.2,NA,NA,33.7,23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16775","Pando",2023,2,16,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,24,24,NA,93.3,93.3,93.3,FALSE,NA,NA,NA,FALSE,15,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16776","Pando",2023,2,16,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,12.7,NA,NA,32.5,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16777","Pando",2023,2,17,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,30,25,NA,93.3,93.3,93.3,TRUE,NA,NA,NA,TRUE,2,2,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16778","Pando",2023,2,17,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0.3,NA,NA,32.5,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16779","Pando",2023,2,18,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,25,25,NA,93.3,93.3,93.3,FALSE,NA,NA,NA,FALSE,3,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16780","Pando",2023,2,18,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0.3,NA,NA,25.7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16781","Pando",2023,2,19,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,20,20,NA,82.1,82.1,82.1,TRUE,NA,NA,NA,TRUE,8,8,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16782","Pando",2023,2,19,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,24.6,NA,NA,25.8,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16783","Pando",2023,2,20,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,29,21,NA,82.2,82.2,82.2,FALSE,NA,NA,NA,FALSE,8,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16784","Pando",2023,2,20,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,30.9,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16785","Pando",2023,2,21,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,33,22,NA,99.1,99.1,99.1,TRUE,NA,NA,NA,TRUE,17,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16786","Pando",2023,2,21,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,33.1,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16787","Pando",2023,2,22,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,31,24,NA,99.1,99.1,99.1,FALSE,NA,NA,NA,FALSE,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16788","Pando",2023,2,22,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,32.7,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16789","Pando",2023,2,23,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,30,24,NA,93.3,93.3,93.3,TRUE,NA,NA,NA,TRUE,1,1,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16790","Pando",2023,2,23,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,1.1,NA,NA,30.7,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16791","Pando",2023,2,24,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,24,24,NA,93.3,93.3,93.3,TRUE,NA,NA,NA,TRUE,15,12,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16792","Pando",2023,2,24,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,1.5,NA,NA,34.6,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16793","Pando",2023,2,25,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,34,26,NA,82.8,82.8,82.8,TRUE,NA,NA,NA,TRUE,16,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16794","Pando",2023,2,25,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,35.2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16795","Pando",2023,2,26,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,26,26,NA,88,88,88,TRUE,NA,NA,NA,TRUE,16,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16796","Pando",2023,2,26,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,34.7,24.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16797","Pando",2023,2,27,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,29,24,NA,93.3,93.3,93.3,TRUE,NA,NA,NA,TRUE,17,17,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16798","Pando",2023,2,27,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,45.2,NA,NA,31,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16799","Pando",2023,2,28,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,32,25,NA,93.3,93.3,93.3,TRUE,NA,NA,NA,TRUE,8,8,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16800","Pando",2023,2,28,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,14.6,NA,NA,33,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16801","Pando",2023,3,1,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,25,25,NA,93.3,93.3,93.3,TRUE,NA,NA,NA,TRUE,13,13,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16802","Pando",2023,3,1,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0.9,NA,NA,34.5,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16803","Pando",2023,3,2,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,33,25,NA,88,88,88,TRUE,NA,NA,NA,TRUE,16,15,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16804","Pando",2023,3,2,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,34.8,24.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16805","Pando",2023,3,3,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,33,29,NA,67.9,83.1,62.2,TRUE,NA,NA,NA,TRUE,15,15,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16806","Pando",2023,3,3,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,5,NA,NA,34.5,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16807","Pando",2023,3,4,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,31,28,NA,75.8,83,69.5,TRUE,NA,NA,NA,TRUE,13,12,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16808","Pando",2023,3,4,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,4,NA,NA,31.7,23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16809","Pando",2023,3,5,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,31,25,NA,93.3,93.3,93.3,TRUE,NA,NA,NA,TRUE,2,2,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16810","Pando",2023,3,5,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,38.9,NA,NA,31.7,23.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16811","Pando",2023,3,6,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,33,25,NA,93.3,93.3,93.3,TRUE,NA,NA,NA,TRUE,15,15,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16812","Pando",2023,3,6,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,13.8,NA,NA,33.5,23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16813","Pando",2023,3,7,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,32,25,NA,93.3,93.3,93.3,TRUE,NA,NA,NA,TRUE,16,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16814","Pando",2023,3,7,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,33.4,23.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16815","Pando",2023,3,8,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,34,26,NA,88,88,88,FALSE,NA,NA,NA,FALSE,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16816","Pando",2023,3,8,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,34.8,24.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16817","Pando",2023,3,9,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,31,23,NA,88,88,88,TRUE,NA,NA,NA,TRUE,16,2,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16818","Pando",2023,3,9,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,31.7,24.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16819","Pando",2023,3,10,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,30,23,NA,99.1,99.1,99.1,FALSE,NA,NA,NA,FALSE,4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16820","Pando",2023,3,10,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,23.8,NA,NA,31.5,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16821","Pando",2023,3,11,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,28,24,NA,99.1,99.1,99.1,TRUE,NA,NA,NA,TRUE,13,13,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16822","Pando",2023,3,11,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,1.2,NA,NA,29.2,22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16823","Pando",2023,3,12,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,32,26,NA,88,88,88,TRUE,NA,NA,NA,TRUE,16,16,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16824","Pando",2023,3,12,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0.3,NA,NA,33.7,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16825","Pando",2023,3,13,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,29,25,NA,87.9,87.9,87.9,TRUE,NA,NA,NA,TRUE,15,15,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16826","Pando",2023,3,13,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,30.7,23.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16827","Pando",2023,3,14,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,32,23,NA,93.2,93.2,93.2,TRUE,NA,NA,NA,TRUE,15,15,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16828","Pando",2023,3,14,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,32.9,22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16829","Pando",2023,3,15,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,32,24,NA,93.3,93.3,93.3,TRUE,NA,NA,NA,TRUE,13,13,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"16830","Pando",2023,3,15,NA,"Cobija Aeropuerto",90101,-68.78027,-11.039722,235,0,NA,NA,32,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16831","Pando",2023,3,16,NA,"Cobija",NA,-68.783302,-11.0333,233,NA,NA,TRUE,31,24,NA,87.9,87.9,87.9,TRUE,NA,NA,NA,TRUE,16,15,NA,TRUE,TRUE,TRUE,TRUE,TRUE
